NTD ID,Agency Name,Reporter Type,Reporting Module,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,LonLat,full_address,lon_digits,lat_digits,coordinates,County,Category,Definition
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4903,At-Grade Fixed Guideway Station,Delaware Valley College,,Doylestown Township,PA,18901,40.29724,-75.16178,875,0,1998,"(-75.16178, 40.29724)","Delaware Valley University, Doylestown Township, PA 18901, USA",5,5,"(40.2950655, -75.1587801)",Bucks County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4904,At-Grade Fixed Guideway Station,New Britain,,Doylestown Township,PA,18901,40.29749,-75.17964,"1,240",0,2006,"(-75.17964, 40.29749)","New Britain, Doylestown Township, PA 18901, USA",5,5,"(40.2989951, -75.18100629999999)",Bucks County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4905,At-Grade Fixed Guideway Station,Chalfont,,Chalfont,PA,18914,40.28778,-75.21107,"3,980",0,2005,"(-75.21107, 40.28778)","13 Sunset Ave, Chalfont, PA 18914, USA",5,5,"(40.2878489, -75.21117869999999)",Bucks County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4906,At-Grade Fixed Guideway Station,Link Belt,,Colmar,PA,18915,40.27389,-75.24674,"1,080",0,2000,"(-75.24674, 40.27389)","3367 Walnut St, Colmar, PA 18915, USA",5,5,"(40.2739395, -75.2467521)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4907,At-Grade Fixed Guideway Station,Colmar,,Colmar,PA,18915,40.2685,-75.25408,"4,300",0,2000,"(-75.25408, 40.2685)","Colmar Station, Colmar, PA 18915, USA",5,4,"(40.2685104, -75.2541522)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4908,At-Grade Fixed Guideway Station,Fortuna,,Lansdale,PA,19446,40.2595,-75.26631,"1,820",0,2016,"(-75.26631, 40.2595)","Fortuna, 101 Cowpath Rd, Lansdale, PA 19446, USA",5,4,"(40.2596678, -75.2660181)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4977,At-Grade Fixed Guideway Station,9th Street,,Lansdale,PA,19446,40.25035,-75.278753,"1,050",0,2016,"(-75.278753, 40.25035)","9th Street, 141 W 9th St, Lansdale, PA 19446, USA",6,5,"(40.2501464, -75.2792099)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4979,At-Grade Fixed Guideway Station,Churchman's Crossing,,Delaware 19713,DE,19713,39.6947,-75.673003,"5,250",0,2000,"(-75.673003, 39.6947)","Churchman's Crossing, Delaware 19713, USA",6,4,"(39.6944296, -75.6730312)",New Castle County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4980,At-Grade Fixed Guideway Station,Claymont,,Claymont,DE,19703,39.79779,-75.45233,"8,700",0,1990,"(-75.45233, 39.79779)","Claymont, 200 Myrtle Ave, Claymont, DE 19703, USA",5,5,"(39.79772579999999, -75.4523299)",New Castle County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4981,At-Grade Fixed Guideway Station,North Philadelphia,,Philadelphia,PA,19132,39.99744,-75.155232,"36,500",0,1900,"(-75.155232, 39.99744)","2900 N Broad St, Philadelphia, PA 19132, USA",6,5,"(39.9973546, -75.15538169999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4982,At-Grade Fixed Guideway Station,Newark,,Newark,DE,19713,39.6699,-75.753545,"7,200",0,1900,"(-75.753545, 39.6699)","Amtrak Station - NRK, Newark, DE 19713, USA",6,4,"(39.6697616, -75.7534849)",New Castle County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4983,At-Grade Fixed Guideway Station,Paoli,,Paoli,PA,19301,40.04312,-75.48354,"10,530",0,1953,"(-75.48354, 40.04312)","13 Lancaster Ave, Paoli, PA 19301, USA",5,5,"(40.0428183, -75.48363479999999)",Chester County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4984,At-Grade Fixed Guideway Station,Terminal A,,Philadelphia,PA,19153,39.87641,-75.24544,"14,712",0,1985,"(-75.24544, 39.87641)","Airport Terminal A, Philadelphia, PA 19153, USA",5,5,"(39.8761311, -75.2457033)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4985,At-Grade Fixed Guideway Station,Terminal B,,Philadelphia,PA,19153,39.87637,-75.24463,"15,936",0,1985,"(-75.24463, 39.87637)","Airport Terminal B, Philadelphia, PA 19153, USA",5,5,"(39.8763178, -75.2446992)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4986,At-Grade Fixed Guideway Station,Terminal C/D,,Philadelphia,PA,19153,39.87733,-75.24165,"14,400",0,1985,"(-75.24165, 39.87733)","Airport Terminals C & D, Philadelphia, PA 19153, USA",5,5,"(39.8772715, -75.2415546)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4987,At-Grade Fixed Guideway Station,Terminal E/F,,Philadelphia,PA,19153,39.87936,-75.23994,"5,088",0,1985,"(-75.23994, 39.87936)","Airport Terminals E and F, Philadelphia, PA 19153, USA",5,5,"(39.8790993, -75.23997899999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4988,At-Grade Fixed Guideway Station,Trenton,,Trenton,NJ,8609,40.218984,-74.754452,"18,750",0,2008,"(-74.754452, 40.218984)","Trenton Transit Center, 72 S Clinton Ave, Trenton, NJ 08609, USA",6,6,"(40.21879980000001, -74.7543266)",Mercer County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4989,At-Grade Fixed Guideway Station,West Trenton ,,Ewing Township,NJ,8628,40.258,-74.8153,"4,755",0,1929,"(-74.8153, 40.258)","3 Railroad Ave, Ewing Township, NJ 08628, USA",4,3,"(40.2581614, -74.8154285)",Mercer County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Commuter Rail,4990,At-Grade Fixed Guideway Station,Wilmington,,Wilmington,DE,19801,39.73727,-75.550838,"53,650",0,2010,"(-75.550838, 39.73727)","Wilmington, 100 French St, Wilmington, DE 19801, USA",6,5,"(39.7370981, -75.5508771)",New Castle County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4642,Elevated Fixed Guideway Station,Frankford Transportation Center,,Philadelphia,PA,19124,40.02299,-75.07788,"33,000",0,2004,"(-75.07788, 40.02299)","Frankford Transportation Center, District of Freedom#8573311~!#, Philadelphia, PA 19124, USA",5,5,"(40.023084, -75.07795399999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4643,Elevated Fixed Guideway Station,Arrott Transportation Center,,Philadelphia,PA,19124,40.0168,-75.08368,"32,500",0,1990,"(-75.08368, 40.0168)","Margaret St & Frankford Av, Philadelphia, PA 19124, USA",5,4,"(40.0167976, -75.0836205)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4644,Elevated Fixed Guideway Station,Church,,Philadelphia,PA,19124,40.01096,-75.08875,"16,000",0,2006,"(-75.08875, 40.01096)","Frankford Av & Church St, Philadelphia, PA 19124, USA",5,5,"(40.0109552, -75.08876409999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4645,Elevated Fixed Guideway Station,Erie-Torresdale,,Philadelphia,PA,19124,40.00584,-75.09634,"14,000",0,2001,"(-75.09634, 40.00584)","Kensington Av & Torresdale Av, Philadelphia, PA 19124, USA",5,5,"(40.0058987, -75.0962347)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4646,Elevated Fixed Guideway Station,Tioga,,Philadelphia,PA,19134,40.0003,-75.10647,"13,000",0,1997,"(-75.10647, 40.0003)","Tioga Station, Philadelphia, PA 19134, USA",5,4,"(40.00046529999999, -75.10640289999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4647,Elevated Fixed Guideway Station,Allegheny,,Philadelphia,PA,19134,39.99649,-75.11338,"15,000",0,2001,"(-75.11338, 39.99649)","Allegheny Av & Kensington Av, Philadelphia, PA 19134, USA",5,5,"(39.9964906, -75.11339269999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4648,Elevated Fixed Guideway Station,Somerset,,Philadelphia,PA,19134,39.99146,-75.12257,"12,600",0,1997,"(-75.12257, 39.99146)","Somerset Station, Philadelphia, PA 19134, USA",5,5,"(39.9914837, -75.12262179999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4649,Elevated Fixed Guideway Station,Huntingdon,,Philadelphia,PA,19125,39.98883,-75.12739,"13,000",0,2006,"(-75.12739, 39.98883)","Huntingdon Station, Philadelphia, PA 19125, USA",5,5,"(39.98880399999999, -75.127274)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4650,Elevated Fixed Guideway Station,York-Dauphin,,Philadelphia,PA,19133,39.98547,-75.13201,"21,000",0,1997,"(-75.13201, 39.98547)","2329 N Front St #3717, Philadelphia, PA 19133, USA",5,5,"(39.9855694, -75.1319833)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4651,Elevated Fixed Guideway Station,Berks,,Philadelphia,PA,19122,39.97863,-75.13349,"19,000",0,2006,"(-75.13349, 39.97863)","Berks, W Berks St, Philadelphia, PA 19122, USA",5,5,"(39.978623, -75.13344599999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4652,Elevated Fixed Guideway Station,Girard,,Philadelphia,PA,19123,39.96888,-75.13621,"27,000",0,1994,"(-75.13621, 39.96888)","Girard Av & Front St, Philadelphia, PA 19123, USA",5,5,"(39.968953, -75.13624469999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4653,Elevated Fixed Guideway Station,Spring Garden,,Philadelphia,PA,19123,39.9605,-75.14041,"10,940",0,1987,"(-75.14041, 39.9605)","Spring Garden Station, 600 N Front St, Philadelphia, PA 19123, USA",5,4,"(39.9605083, -75.1404125)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4654,Underground Fixed Guideway Station,2nd Street,,Philadelphia,PA,19106,39.94989,-75.14375,"14,666",0,2002,"(-75.14375, 39.94989)","2nd St, Philadelphia, PA 19106, USA",5,5,"(39.9499086, -75.143766)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4655,Underground Fixed Guideway Station,5th Street,,Philadelphia,PA,19106,39.95055,-75.1489,"14,666",0,1981,"(-75.1489, 39.95055)","5th St Independence Hall Station, 5th St, Philadelphia, PA 19106, USA",4,5,"(39.9505596, -75.14893359999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4656,Underground Fixed Guideway Station,8th Street,,Philadelphia,PA,19106,39.95113,-75.15358,"14,666",0,2007,"(-75.15358, 39.95113)","8th and, Market St, Philadelphia, PA 19106, USA",5,5,"(39.9511413, -75.15356799999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4657,Underground Fixed Guideway Station,11th Street,,Philadelphia,PA,19107,39.95172,-75.15832,"14,666",0,1999,"(-75.15832, 39.95172)","11th &, S 11th St, Philadelphia, PA 19107, USA",5,5,"(39.9517171, -75.15830389999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4658,Underground Fixed Guideway Station,13th Street,,Philadelphia,PA,19107,39.9521,-75.16145,"14,666",0,2004,"(-75.16145, 39.9521)","13th Street, 1234 Market St, Philadelphia, PA 19107, USA",5,4,"(39.952137, -75.161453)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4659,Underground Fixed Guideway Station,15th Street,,Philadelphia,PA,19102,39.95258,-75.16526,"14,666",0,1981,"(-75.16526, 39.95258)","15th St Trolley Station, Philadelphia, PA 19102, USA",5,5,"(39.952503, -75.165367)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4660,Underground Fixed Guideway Station,30th Street,,Philadelphia,PA,19104,39.95484,-75.18328,"26,607",0,2003,"(-75.18328, 39.95484)","30th St Trolley Station, Philadelphia, PA 19104, USA",5,5,"(39.954895, -75.183167)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4661,Underground Fixed Guideway Station,34th Street,,Philadelphia,PA,19104,39.95584,-75.19146,"19,107",0,2002,"(-75.19146, 39.95584)","34th and, Market St, Philadelphia, PA 19104, USA",5,5,"(39.955859, -75.1914436)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4662,Underground Fixed Guideway Station,40th Street,,Philadelphia,PA,19104,39.95716,-75.20196,"14,666",0,2002,"(-75.20196, 39.95716)","Market St & 40th St, Philadelphia, PA 19104, USA",5,5,"(39.9571616, -75.2019356)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4663,Elevated Fixed Guideway Station,46th Street,,Philadelphia,PA,19139,39.95865,-75.21401,"21,000",0,2008,"(-75.21401, 39.95865)","46th St Station, Philadelphia, PA 19139, USA",5,5,"(39.958618, -75.214027)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4664,Elevated Fixed Guideway Station,52nd Street,,Philadelphia,PA,19139,39.96001,-75.22488,"21,000",0,2008,"(-75.22488, 39.96001)","52nd St, Philadelphia, PA 19139, USA",5,5,"(39.959976, -75.224892)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4665,Elevated Fixed Guideway Station,56th Street,,Philadelphia,PA,19139,39.96099,-75.23284,"21,000",0,2006,"(-75.23284, 39.96099)","5537 Market St #3209, Philadelphia, PA 19139, USA",5,5,"(39.9610239, -75.2326604)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4666,Elevated Fixed Guideway Station,60th Street,,Philadelphia,PA,19139,39.96197,-75.24073,"21,000",0,2007,"(-75.24073, 39.96197)","60th St Station, Philadelphia, PA 19139, USA",5,5,"(39.9620353, -75.2407516)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4667,Elevated Fixed Guideway Station,63rd Street,,Philadelphia,PA,19139,39.96271,-75.24676,"16,000",0,2009,"(-75.24676, 39.96271)","62-10 PA-3, Philadelphia, PA 19139, USA",5,5,"(39.962687, -75.24657739999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4668,Elevated Fixed Guideway Station,Millbourne,,Millbourne,PA,19082,39.96443,-75.25241,"10,000",0,2008,"(-75.25241, 39.96443)","Millbourne Station, Millbourne, PA 19082, USA",5,5,"(39.9643947, -75.2524045)",Delaware County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4669,At-Grade Fixed Guideway Station,Fern Rock Transportation Center,,Philadelphia,PA,19141,40.04185,-75.13679,"223,000",0,1987,"(-75.13679, 40.04185)","Fern Rock T C, Philadelphia, PA 19141, USA",5,5,"(40.0415476, -75.1351024)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4670,At-Grade Fixed Guideway Station,69th Street Transportation Center,,Upper Darby,PA,19082,39.96261,-75.25973,"71,600",0,1987,"(-75.25973, 39.96261)","6901 Market St, Upper Darby, PA 19082, USA",5,5,"(39.9620087, -75.2603365)",Delaware County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4671,Underground Fixed Guideway Station,Olney Transportation Center,,Philadelphia,PA,19141,40.03906,-75.14469,"43,840",0,2012,"(-75.14469, 40.03906)","Olney Transportation Center, Philadelphia, PA 19141, USA",5,5,"(40.0387783, -75.1444341)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4672,Underground Fixed Guideway Station,Logan,,Philadelphia,PA,19141,40.02991,-75.14669,"13,200",0,2010,"(-75.14669, 40.02991)","5025 N Broad St, Philadelphia, PA 19141, USA",5,5,"(40.0299825, -75.14638339999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4673,Underground Fixed Guideway Station,Wyoming,,Philadelphia,PA,19141,40.02456,-75.14787,"13,200",0,1981,"(-75.14787, 40.02456)","Wyoming Station, N Broad St, Philadelphia, PA 19141, USA",5,5,"(40.024559, -75.147903)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4674,Underground Fixed Guideway Station,Hunting Park,,Philadelphia,PA,19140,40.01802,-75.14929,"13,200",0,1981,"(-75.14929, 40.01802)","4240 N Broad St, Philadelphia, PA 19140, USA",5,5,"(40.0181255, -75.14947529999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4675,Underground Fixed Guideway Station,Erie,,Philadelphia,PA,19140,40.00925,-75.15121,"21,920",0,2005,"(-75.15121, 40.00925)","Erie Station, Philadelphia, PA 19140, USA",5,5,"(40.009514, -75.151016)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4676,Underground Fixed Guideway Station,Allegheny,,Philadelphia,PA,19140,40.0016,-75.15288,"13,200",0,2002,"(-75.15288, 40.0016)","3200S N Broad St, Philadelphia, PA 19140, USA",5,4,"(40.001622, -75.153094)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4677,Underground Fixed Guideway Station,North Philadelphia,,Philadelphia,PA,19132,39.99411,-75.15451,"21,920",0,2010,"(-75.15451, 39.99411)","North Philadelphia Station, District of Freedom#8573311~!#, Philadelphia, PA 19132, USA",5,5,"(39.99550720000001, -75.1720488)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4678,Underground Fixed Guideway Station,Susquehanna-Dauphin,,Philadelphia,PA,19132,39.98707,-75.15604,"13,200",0,1992,"(-75.15604, 39.98707)","Susquehanna-Dauphin Station, Philadelphia, PA 19132, USA",5,5,"(39.987022, -75.156027)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4679,Underground Fixed Guideway Station,Cecil B. Moore,,Philadelphia,PA,19122,39.97868,-75.15788,"13,200",0,1987,"(-75.15788, 39.97868)","Cecil B. Moore Station, Philadelphia, PA 19122, USA",5,5,"(39.9787028, -75.1578545)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4680,Underground Fixed Guideway Station,Girard,,Philadelphia,PA,0None,39.97147,-75.15944,"21,920",0,2012,"(-75.15944, 39.97147)","Girard Av & Broad St, Philadelphia, PA, USA",5,5,"(39.97431, -75.1949206)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4681,Underground Fixed Guideway Station,Fairmount Main,,Philadelphia,PA,19130,39.96698,-75.16046,"13,200",0,1981,"(-75.16046, 39.96698)","704-12 N Broad St, Philadelphia, PA 19130, USA",5,5,"(39.9674609, -75.16073329999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4682,Underground Fixed Guideway Station,Spring Garden,,Philadelphia,PA,19123,39.96244,-75.16143,"21,920",0,2012,"(-75.16143, 39.96244)","525 N Broad St, Philadelphia, PA 19123, USA",5,5,"(39.9624726, -75.16096449999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4683,Underground Fixed Guideway Station,Race-Vine,,Philadelphia,PA,19107,39.95701,-75.1626,"21,920",0,2006,"(-75.1626, 39.95701)","221 N Broad St, Philadelphia, PA 19107, USA",4,5,"(39.9569437, -75.1623528)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4684,Underground Fixed Guideway Station,City Hall,,Philadelphia,PA,19107,39.95239,-75.16359,"21,920",0,1981,"(-75.16359, 39.95239)","1400 John F Kennedy Blvd Room 121, Philadelphia, PA 19107, USA",5,5,"(39.953194, -75.163347)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4685,Underground Fixed Guideway Station,Walnut-Locust,,Philadelphia,PA,19107,39.9488,-75.16438,"21,920",0,2008,"(-75.16438, 39.9488)","213 S Broad St, Philadelphia, PA 19107, USA",5,4,"(39.94880089999999, -75.16416749999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4686,Underground Fixed Guideway Station,Lombard-South,,Philadelphia,PA,19146,39.94409,-75.1654,"18,718",0,2000,"(-75.1654, 39.94409)","512 PA-611, Philadelphia, PA 19146, USA",4,5,"(39.9440327, -75.1656434)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4687,Underground Fixed Guideway Station,Ellsworth-Federal,,Philadelphia,PA,19146,39.93619,-75.16713,"18,718",0,2002,"(-75.16713, 39.93619)","Ellsworth-Federal, Philadelphia, PA 19146, USA",5,5,"(39.936189, -75.16713039999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4688,Underground Fixed Guideway Station,Tasker-Morris,,Philadelphia,PA,19145,39.92985,-75.1685,"18,718",0,2001,"(-75.1685, 39.92985)","Tasker Morris Station, Philadelphia, PA 19145, USA",4,5,"(39.9298036, -75.1685159)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4689,Underground Fixed Guideway Station,Snyder,,Philadelphia,PA,19145,39.92439,-75.16968,"18,718",0,2002,"(-75.16968, 39.92439)","Snyder Station, Philadelphia, PA 19145, USA",5,5,"(39.9243588, -75.16970909999999)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4690,Underground Fixed Guideway Station,Oregon,,Philadelphia,PA,19148,39.91681,-75.17134,"18,718",0,2007,"(-75.17134, 39.91681)","Oregon Station, Philadelphia, PA 19148, USA",5,5,"(39.9168147, -75.1711282)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4691,Underground Fixed Guideway Station,NRG Station,,Philadelphia,PA,19145,39.90543,-75.17394,"18,718",0,1992,"(-75.17394, 39.90543)","NRG Station, 3600 S Broad St, Philadelphia, PA 19145, USA",5,5,"(39.905434, -75.173912)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4692,At-Grade Fixed Guideway Station,Matsonford,,Villanova,PA,19087,40.0579,-75.33947,"3,520",0,2016,"(-75.33947, 40.0579)","Matsonford Station, Villanova, PA 19087, USA",5,4,"(40.0582567, -75.3395342)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4694,At-Grade Fixed Guideway Station,Bridgeport,,Bridgeport,PA,19405,40.10489,-75.34815,"1,470",0,2013,"(-75.34815, 40.10489)","Bridgeport, Bridgeport, PA 19405, USA",5,5,"(40.1048772, -75.3482236)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4695,At-Grade Fixed Guideway Station,DeKalb Street,,Bridgeport,PA,19406,40.09887,-75.35206,"2,940",0,1991,"(-75.35206, 40.09887)","DeKalb St Station, Bridgeport, PA 19406, USA",5,5,"(40.0988236, -75.3521375)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4696,Underground Fixed Guideway Station,Chinatown,,Philadelphia,PA,19107,39.95538,-75.1531,"13,200",0,1992,"(-75.1531, 39.95538)","809 Race St, Philadelphia, PA 19107, USA",4,5,"(39.95534500000001, -75.153077)",Philadelphia County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4697,At-Grade Fixed Guideway Station,Hughes Park,,King of Prussia,PA,19406,40.08124,-75.34891,"1,660",0,1991,"(-75.34891, 40.08124)","Hughes Park, King of Prussia, PA 19406, USA",5,5,"(40.0859422, -75.34768509999999)",Montgomery County,1,Legacy Heavy Rail
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,Heavy Rail,4698,At-Grade Fixed Guideway Station,Gulph Mills,,Upper Merion Township,PA,19428,40.07121,-75.34253,"3,900",0,2008,"(-75.34253, 40.07121)","Gulph Mills Station, Upper Merion Township, PA 19428, USA",5,5,"(40.070878, -75.3423135)",Montgomery County,1,Legacy Heavy Rail
